,PC1,PC2,PC3,vaccine,words,tsne1,tsne2,tsne3,cluster,aa
4657,-0.02434405,0.0457849,-0.36427855,No,film,-12.595529,18.10951,-2.7693353,0,2
4900,-0.024316189,0.07315233,-0.328286532,No,frequently,-10.940333,22.55603,-11.310245,0,2
1539,-0.024278162,0.004297217,-0.128619687,No,barackobama,-1.3507411,1.4412565,2.6152375,0,2
7056,-0.024179409,-0.405966982,0.075046318,No,lockdown2021,-14.348975,-22.55772,2.022989,4,2
7799,-0.02416397,-0.182440872,0.137650398,No,mrc5,2.5424943,-13.723218,16.443518,4,2
6574,-0.024162078,0.010167097,0.751352036,No,july,23.878094,-5.823863,5.8972244,2,2
7931,-0.024075546,-0.137665343,-0.035685681,No,naughty,-5.5458922,-5.0802865,9.799347,4,2
1444,-0.024043847,-0.124914135,0.230957922,No,autumn,13.544235,-12.468742,9.015211,2,2
6604,-0.023998607,0.017446844,-0.116309154,No,kamala,-31.076477,4.0425663,0.9595927,0,2
3113,-0.023989306,-0.301829747,-0.161493163,No,crimes,-18.952671,0.5219217,9.59678,4,2
7533,-0.023971872,0.195147199,-0.35048007,No,michael,11.041439,9.731231,-22.90111,3,2
7559,-0.023950155,0.109637132,-0.269239042,No,midwivesrcm,-12.476537,19.036957,-8.481411,3,2
5551,-0.023940918,0.172989472,-0.139980481,No,heights,5.686313,4.1047735,-7.5591855,3,2
4135,-0.023864877,-0.231355678,-0.204139158,No,endless,-19.531157,-0.7584345,4.294781,4,2
986,-0.023842848,-0.180960014,-0.092533259,No,alread,-25.724676,16.7119,8.096287,4,2
2665,-0.023814911,-0.236211038,0.021723528,No,colindmello,-21.580809,-15.325604,-0.9087514,4,2
11079,-0.023801445,0.411514673,-0.066073613,No,staffers,15.738297,6.4175878,-6.4616947,3,2
12369,-0.023750225,0.200826276,-0.107457931,No,usps,6.2915545,19.795559,-1.8541672,3,2
10833,-0.023747814,-0.193523852,-0.414058416,No,smart,-23.777466,-2.956928,12.96778,4,2
12800,-0.023719675,0.221031274,-0.070756331,No,whenitsyourturn,8.0997095,22.392014,-16.652569,3,2
8865,-0.023712898,-0.19220751,-0.303263213,No,physical,-23.267235,6.856264,12.513846,4,2
471,-0.023668051,0.0474856,0.57558904,No,600000,19.873478,-12.513789,-3.1266377,2,2
11153,-0.023652406,0.141107384,-0.037706164,No,steady,3.1098716,7.8133936,-6.878218,3,2
9518,-0.023633951,0.134490483,0.008733779,No,qr,21.341467,5.090663,5.2879915,3,2
13062,-0.023588947,0.180896245,0.052362794,No,yukon,7.962669,0.5654226,-2.5336266,3,2
12161,-0.023583889,0.30434497,-0.072785351,No,uc,14.247603,5.3313775,-7.0748353,3,2
1508,-0.023574018,-0.203337941,-0.177871953,No,badly,-22.12955,-13.787777,1.1809134,4,2
591,-0.023464314,0.104899461,-0.293440292,No,aafp,-11.519564,17.130621,-10.577299,3,2
12942,-0.023436708,-0.213713476,0.359429769,No,world,3.3022683,-16.219355,-26.53804,2,2
8897,-0.02342621,-0.116089905,-0.15618894,No,pink,-8.991291,1.1716311,6.171871,4,2
11397,-0.023299134,0.003368726,-0.297417785,No,suppressed,-12.771459,12.945136,-6.2659063,0,2
5569,-0.023283156,-0.28449524,0.134971113,No,hence,-9.202223,-11.491424,6.6551414,4,2
1259,-0.023177535,-0.148593379,-0.08926774,No,arguments,-8.737538,4.3507185,4.436367,4,2
12540,-0.023155012,-0.095852311,-0.094713385,No,virusesimmunity,-2.9776545,-1.3714806,7.233564,4,2
13066,-0.023135248,-0.159182364,-0.154513051,No,zadiesmith,-16.458097,15.596352,6.3952036,4,2
13064,-0.023103374,0.086794026,-0.255261717,No,yvettedoc50,-4.28565,14.6769705,4.6947994,0,2
8794,-0.022997126,0.167207509,-0.143655174,No,peter,9.792029,6.880879,-18.402527,3,2
11176,-0.02295501,0.309600078,-0.059399227,No,steven,14.876041,10.469627,-12.4891405,3,2
4483,-0.022884611,-0.111782856,-0.305241214,No,facts,-14.929396,23.277596,-13.773889,4,2
7702,-0.022723354,-0.009249116,-0.060482255,No,mojgovuk,-3.6752052,-3.8979797,-0.14144386,0,2
9227,-0.022691557,0.077539824,-0.072968125,No,pride,-6.515771,22.892687,12.92475,0,2
2347,-0.02265911,0.570129896,-0.152293285,No,chair,15.205029,7.737978,-22.643764,3,2
2922,-0.022635517,0.263420038,-0.280436641,No,continuing,-2.5562217,19.255373,-16.725447,3,2
1905,-0.022610527,0.255612303,-0.176210783,No,bostonglobe,13.191338,9.122275,-2.3169641,3,2
7385,-0.022503625,0.153570168,-0.263539525,No,mc,8.146173,9.395511,-12.9676485,3,2
12778,-0.02249977,0.243217357,-0.319109021,No,westminster,-2.9781015,21.164423,-11.8269415,3,2
1349,-0.0224718,-0.067915455,0.048480766,No,assumed,6.1304913,-5.726467,7.3913937,0,2
7957,-0.02240747,-0.177667409,-0.163195423,No,ncemauae,-26.205862,12.439139,-10.334872,4,2
1425,-0.022321956,-0.344336499,0.162491849,No,australians,-7.896586,-11.038231,11.02323,4,2
1752,-0.022265089,-0.129795907,-0.150972307,No,bills,-22.124361,8.461514,0.38538107,4,2
8861,-0.022169354,0.010194211,-0.130386335,No,photography,-0.58296674,3.0915096,-1.3081332,0,2
5642,-0.022039669,0.016694952,0.139830453,No,history,18.841715,-9.598211,19.767052,0,2
5733,-0.021993927,0.240008275,-0.242913116,No,hospitality,7.086723,20.430853,-4.7666597,3,2
7893,-0.021959259,0.055682489,-0.074276781,No,names,6.046079,0.37834853,-4.7142386,0,2
11104,-0.021903272,-0.143139411,-0.272964691,No,stark,-27.359167,8.284247,-7.2514114,4,2
9512,-0.021894892,0.293559973,-0.206819507,No,qa,11.67641,7.746552,-12.697524,3,2
6158,-0.021870748,-0.224489711,-0.230477654,No,ingrahamangle,-21.295546,-0.6424767,6.3422313,4,2
5945,-0.021848823,0.384128759,-0.209564464,No,immigrant,12.718871,20.933247,-3.2047372,3,2
7356,-0.02181441,-0.344579493,-0.106126096,No,mates,-15.297743,0.6178601,4.810008,4,2
3659,-0.021750117,0.43168921,0.035376826,No,dispensing,22.564987,8.190205,-5.3901453,3,2
3167,-0.021690696,0.021668126,-0.121130153,No,cuomo,2.0135257,26.95033,1.241213,0,2
3384,-0.021568294,0.536942712,0.769536256,No,delhi,21.093716,-12.226077,-12.883433,2,2
7884,-0.021560305,0.169867378,0.260116064,No,nagpur,13.2172575,-4.2364745,-9.198641,2,2
4025,-0.02140181,0.109260343,0.564578292,No,eight,21.286104,-10.98544,5.771294,2,2
9291,-0.021383515,0.050459705,0.030529605,No,processed,3.1174257,-0.62823296,-6.2125635,0,2
11061,-0.021334699,0.349266719,0.006601141,No,srinagar,13.848785,0.96335274,-9.713577,3,2
9121,-0.02129943,-0.08497854,-0.006867544,No,prayed,0.9253936,-6.0016994,9.570623,4,2
2462,-0.021257287,0.359040467,-0.209051399,No,cho,-0.077707455,17.494675,-14.110366,3,2
7000,-0.021149863,0.28457071,-0.361143604,No,links,-9.931872,24.19518,-8.816575,3,2
7997,-0.021141937,0.077246647,-0.105020978,No,neighborhoods,3.3638499,21.977064,-13.687456,0,2
12030,-0.0211336,0.131804229,-0.266568067,No,tribal,0.020664627,13.311085,-9.260585,3,2
7841,-0.021106508,-0.120882594,-0.044888193,No,musk,-1.4297404,-1.6855785,7.4428725,4,2
10782,-0.021078576,-0.022937567,-0.162599923,No,skill,-4.479608,5.302619,-2.6276798,0,2
3423,-0.021062652,-0.191208965,-0.056289217,No,denier,-14.729091,-2.6245048,-0.81729287,4,2
5050,-0.021017799,-0.111545419,-0.246357061,No,genius,-13.5447,2.7937336,0.83833164,4,2
3881,-0.021010018,-0.009676273,-0.358039685,No,drsanjaygupta,-9.798403,17.627134,0.8833096,0,2
8186,-0.020911462,0.123532985,0.129531015,No,notices,8.687039,-8.594014,7.774904,2,2
5635,-0.020903959,-0.056389261,-0.076257774,No,hisher,-1.2048763,-5.8074636,-2.6474454,0,2
5122,-0.020824522,-0.00083987,-0.067429209,No,glass,5.4053016,-2.339432,0.5693984,0,2
2371,-0.020812183,-0.158975704,-0.378976346,No,channel4news,-16.934563,11.026181,6.459667,4,2
8206,-0.020786462,-0.019276036,-0.027303025,No,nphet,5.645178,-6.795578,-3.4531977,0,2
1946,-0.020777995,0.014758342,-0.185578123,No,branding,-6.914794,10.7638235,-9.862288,0,2
12213,-0.020772445,0.3954754,-0.126329023,No,unc,18.69081,2.40402,-25.09991,3,2
3437,-0.020746034,0.370312551,-0.001242317,No,departments,18.600649,0.5875937,-25.770597,3,2
11666,-0.020702747,0.309120701,0.29948701,No,texans,21.378344,6.0189295,2.3276021,2,2
1950,-0.020696088,0.011513837,-0.311342759,No,bravo,-6.0082483,17.920368,1.4028666,0,2
407,-0.020635378,0.021202702,0.271437437,No,3m,17.802076,-15.6373415,-2.0745125,2,2
1626,-0.020560645,0.194822101,-0.108826406,No,bedworth,4.6242027,11.015653,-1.9443548,3,2
7423,-0.020529187,0.155927465,-0.318059727,No,medi,-4.7257185,19.553038,-5.8378506,3,2
1075,-0.020496973,0.147471334,-0.162978785,No,andy,7.2468357,8.9593,-10.7804165,3,2
11723,-0.020490506,-0.653280717,-0.200372306,No,theory,-13.776783,-11.168588,21.725958,4,2
6026,-0.020474553,-0.290017162,0.066326087,No,inaccurate,-3.102667,-14.205157,8.38679,4,2
1445,-0.020457449,-0.236695733,0.071047716,No,av,-17.158663,-17.6073,-3.3629649,4,2
10975,-0.020447164,0.448999506,-0.38168631,No,speaking,13.194653,10.449547,-23.85261,3,2
9019,-0.020416453,-0.167629825,-0.11668215,No,polling,-21.875998,-13.409704,-1.9335278,4,2
10034,-0.020388727,0.502968538,-0.107882929,No,rev,15.464494,9.897905,-15.293042,3,2
637,-0.020382795,-0.170848602,-0.052974213,No,abused,-10.289247,1.575825,8.577279,4,2
12820,-0.020313592,-0.326251516,-0.057399654,No,whod,-19.0215,-6.966286,2.7411494,4,2
3327,-0.020304148,-0.444840653,-0.064797832,No,decide,-17.731617,-13.4508705,18.3122,4,2
7360,-0.020279358,0.550075388,-0.078606976,No,matron,15.873469,3.7869725,-17.538538,3,2
9166,-0.020255236,0.164907058,-0.350599809,No,prerana_issar,-6.150791,18.505346,-11.893802,3,2
9497,-0.020239717,-0.525920293,-0.193951995,No,pushing,-16.605854,-11.289122,20.619896,4,2
6428,-0.020213507,0.089619144,-0.106826228,No,jamaica,2.90134,3.942384,-0.5450276,0,2
5367,-0.020160304,-0.011941733,-0.137992902,No,guns,-6.9161177,8.819596,10.623693,0,2
4836,-0.019977038,0.03424023,-0.243475005,No,forms,-2.2421765,9.371264,-1.2928905,0,2
110,-0.019963645,0.214567788,0.844845635,No,17,24.232788,-7.57201,3.650216,2,2
5150,-0.01986859,0.276752081,-0.074417582,No,gmt,23.854963,4.9896073,-14.070682,3,2
6284,-0.019839904,0.011836069,0.214100213,No,internationalstudents,15.279107,-3.6157944,-2.846202,2,2
6613,-0.019809151,0.281231086,0.195025926,No,kashmir,14.129871,-4.0025716,-8.962847,2,2
5249,-0.019807406,0.171068198,-0.110450309,No,gr,4.404867,8.958844,-4.3270984,3,2
10521,-0.019807015,-0.110575167,-0.256582395,No,sensible,-8.77836,9.819808,2.2851808,4,2
1469,-0.019780752,0.209870634,-0.064608448,No,awards,6.743953,8.157008,-6.888669,3,2
11283,-0.019763241,-0.389659655,0.39341844,No,studies,-2.0105758,-26.21514,8.06866,2,2
1447,-0.019732674,0.069090571,-0.114723777,No,avai,0.22602259,19.696562,-2.555364,0,2
7505,-0.019692011,0.291000517,-0.450311705,No,messages,-7.3491673,22.717678,-15.77983,3,2
6672,-0.019604368,-0.241009926,-0.075666806,No,killer,-11.938802,-2.4375238,6.919804,4,2
8827,-0.019570128,0.299260834,0.250825071,No,phase1,15.540188,-5.1995463,-7.530931,2,2
8412,-0.019541379,-0.18206627,-0.159480979,No,opt,-16.58793,-3.8028548,7.8745008,4,2
4536,-0.019512049,0.34012574,-0.099328257,No,farm,15.643611,6.2748103,-10.000721,3,2
608,-0.019478593,0.143146257,-0.039306123,No,abc13houston,2.825979,2.3843749,-1.6807592,3,2
6202,-0.019472999,0.257280853,-0.36069389,No,input,-9.63878,25.411615,-8.49214,3,2
4432,-0.019374346,-0.325011168,0.155296322,No,exposure,-7.690884,-22.145273,14.852642,4,2
821,-0.019312376,0.238197284,-0.368058229,No,advocates,-0.6639321,15.241362,-15.924315,3,2
12247,-0.019277405,-0.111303297,-0.195662396,No,unemploymentbenefits,-8.618258,5.653781,1.3679917,4,2
7871,-0.019276812,-0.031185154,-0.047367372,No,mythbuster,-11.23462,7.965372,-2.6771047,0,2
7528,-0.019203972,-0.14432037,-0.097929575,No,miamalan,-7.39742,-0.9832831,4.1852937,4,2
11075,-0.019149624,0.133786433,-0.106535334,No,stadiums,7.407098,-0.085861444,-0.49835667,3,2
5654,-0.019104601,0.117561958,0.050971007,No,ho,5.591718,-3.7090814,5.243308,0,2
12374,-0.018968277,0.282295224,-0.209892263,No,utahdepofhealth,13.1174345,8.455799,-2.9619243,3,2
7785,-0.018926614,-0.570342295,-0.296258542,No,mouth,-14.417463,-9.75928,21.027903,4,2
2,-0.018897254,0.331280398,0.78485699,No,0,21.279549,-13.043518,-12.15577,2,2
818,-0.018883887,0.040269596,-0.403254649,No,advocate,-5.4624715,15.43236,-6.067989,0,2
12053,-0.018836398,0.072321618,-0.075585516,No,tropical,1.935762,1.6044255,-1.6547171,0,2
4464,-0.0188356,0.068292641,-0.27168213,No,facebook,-19.592829,12.5181465,-17.703876,0,2
8929,-0.018819622,0.148595871,0.218846388,No,planned,6.9376774,-7.33171,-0.12958929,2,2
4795,-0.018806761,0.015222259,-0.180271895,No,foodie,-2.6731627,5.717333,1.1727395,0,2
3788,-0.018770758,-0.002075042,0.294675989,No,doubling,16.116142,-15.918835,13.177313,2,2
10979,-0.01874067,0.255065452,-0.121510799,No,specialist,13.327303,16.256502,-22.236052,3,2
2244,-0.018730723,-0.142596485,-0.246943227,No,cast,-14.172125,-0.93330574,7.6437654,4,2
3467,-0.018710879,-0.113555868,-0.142781351,No,description,-16.63974,14.70171,4.5906806,4,2
1066,-0.018687549,0.310392815,0.069660971,No,andhrapradesh,11.846473,2.8150504,-7.400305,3,2
9587,-0.018658047,-0.056270757,0.075851831,No,rage,7.221447,-4.9290404,9.519531,0,2
6624,-0.018649349,-0.200478515,0.136131373,No,ke,1.6808542,-11.103695,10.749997,4,2
1361,-0.018600712,-0.258226372,0.082161336,No,astonishing,-0.61885715,-14.582485,2.967543,4,2
11818,-0.018586328,-0.254115302,0.02278133,No,tier5,-15.212349,-22.818995,1.4407744,4,2
7045,-0.018528701,0.00409082,-0.167964885,No,loca,-22.409107,5.7247033,-6.12833,0,2
9277,-0.01851653,-0.240755508,0.091199616,No,prob,1.5709312,-3.6802065,9.0885725,4,2
8548,-0.018504467,0.08298575,0.144467728,No,pads,7.827811,-5.409845,5.0824704,2,2
3787,-0.018491223,-0.118708381,0.205385352,No,doubled,12.551911,-12.435984,5.7682457,2,2
6616,-0.018482904,0.186386337,-0.104740051,No,kathleen,8.182905,3.3026822,-2.817703,3,2
6934,-0.018477942,-0.089766057,-0.296561308,No,libdems,-5.419204,11.513946,0.49025214,4,2
8531,-0.018450985,-0.079646375,0.220404956,No,oxfordastra,-0.035604283,-17.406208,0.12187817,2,2
9994,-0.018449962,0.201161445,-0.327332801,No,responding,-7.809128,19.68004,-10.890624,3,2
11440,-0.018406693,0.2151398,-0.203796462,No,susan,11.419356,9.623771,-17.509962,3,2
767,-0.018261681,-0.000626327,0.051449407,No,administe,12.858432,-9.043298,0.85246456,0,2
1327,-0.018253637,0.668136752,0.57330139,No,assam,22.482777,-6.1311297,-12.478259,2,2
12857,-0.018246801,-0.168383359,-0.232928998,No,windows,-22.863108,-1.3275433,12.688242,4,2
4069,-0.018157925,-0.43942251,0.002215777,No,eluded,-7.180291,-14.910824,24.545296,4,2
2839,-0.018082524,0.108675499,-0.112889442,No,confirming,2.2955985,6.5993876,0.64987797,3,2
13046,-0.018068945,0.259290092,0.004712159,No,yorks,27.42854,5.1968684,-2.4335253,3,2
5137,-0.018034199,-0.091540656,-0.067236277,No,gloom,-7.3899684,-3.3054092,8.1170025,4,2
5755,-0.017982696,-0.197812085,-0.299718175,No,housegop,-26.031792,-1.8669597,2.0127263,4,2
2889,-0.017977842,0.026536113,-0.016985402,No,constitution,-1.792132,-3.8597224,-3.7789812,0,2
2199,-0.017809332,0.108813273,-0.052862739,No,capublichealth,4.053456,1.9605759,-3.5773866,0,2
7294,-0.017771797,0.202671048,0.581711915,No,mark,21.955362,-7.7142277,-1.5101881,2,2
9411,-0.017701813,0.632549971,-0.133197822,No,providing,16.08993,24.40966,-6.077021,3,2
2623,-0.017666535,0.016249388,-0.21317706,No,cnagpaul,-4.9928827,13.888799,5.069404,0,2
7592,-0.017577276,-0.041143316,-0.236672417,No,mindful,-5.4707303,6.818258,-0.22817984,0,2
10665,-0.017548412,-0.071475363,0.038451935,No,shorts,2.2644072,-11.438747,-0.681381,0,2
5096,-0.017412455,-0.171458213,-0.036596224,No,gif,-6.4775233,-2.4562702,7.5622044,4,2
11863,-0.017289865,-0.172871426,0.257383727,No,tnxp,6.275766,-17.423174,0.49264222,2,2
11259,-0.017245517,0.141045292,-0.144789833,No,strides,-4.9788976,24.129515,13.548729,3,2
11254,-0.017163724,-0.116857554,-0.170208781,No,stressing,-9.05018,-0.5429149,-0.7227302,4,2
2911,-0.017149066,0.082031651,-0.170741655,No,contemplating,-0.37452012,6.3528886,-3.0656788,0,2
5142,-0.017060829,0.160837682,-0.295561716,No,gloucestershire,-2.215142,19.89206,-13.427197,3,2
4257,-0.0169999,-0.021127235,0.48554928,No,estimated,17.986631,-10.841369,7.1351686,2,2
135,-0.016966,-0.010822864,-0.01666789,No,19408000,13.782792,-9.491627,1.7834322,0,2
8965,-0.016905556,-0.097567556,0.171136864,No,plunge,0.48162758,-17.079931,2.376943,4,2
4868,-0.016902234,0.226977168,-0.007270976,No,fr,11.26689,1.8147597,-3.6249475,3,2
11762,-0.016836532,-0.095528068,-0.069603148,No,thomaskaine5,-14.426843,-2.9259286,-0.65195024,4,2
4230,-0.016828489,-0.310554693,0.141401659,No,eradicated,-0.9899962,-14.169699,11.456226,4,2
12395,-0.016763749,0.668187672,-0.092416091,No,vacancies,15.735216,21.53987,-6.8982453,3,2
3507,-0.016732788,-0.024594617,-0.086466445,No,devastated,-6.8010154,10.317858,-6.108343,0,2
6490,-0.016685091,-0.345860749,-0.335694654,No,jilldunlop1,-19.867321,12.153424,7.5828238,4,2
9957,-0.016592656,-0.136244282,-0.073915859,No,reservations,-10.298827,0.48674452,-4.228044,4,2
1461,-0.016591702,0.290174883,-0.164844187,No,awa,-7.7738495,20.112251,-5.8323,3,2
6152,-0.016469609,-0.006762943,-0.17219027,No,informing,-9.571944,11.508205,-2.8629322,0,2
2733,-0.016423496,-0.48978783,-0.088752957,No,common,-7.5716763,-23.21405,9.650163,4,2
4959,-0.016389196,-0.200014301,-0.119542239,No,functioning,-2.4995627,1.6169666,8.547371,4,2
10162,-0.016036181,0.187391358,-0.157998913,No,rotary,6.008774,9.010615,-6.944605,3,2
7910,-0.016005303,0.069654591,-0.037784164,No,nashville,1.4849424,2.593425,-3.1193943,0,2
6805,-0.015946435,-0.055385481,-0.144648705,No,latimes,-7.399595,2.1406484,2.3397357,0,2
129,-0.015923316,-0.188750961,0.194385797,No,1918,1.9324234,-10.785668,12.283224,4,2
11578,-0.015795551,0.422888461,-0.157027938,No,teaming,16.444265,13.12287,-1.8687893,3,2
11703,-0.015784338,-0.262037259,-0.19190581,No,thedemocrats,-29.611713,-2.8866422,1.1453604,4,2
1654,-0.015778741,-0.33952429,0.087847808,No,bel,-3.3531268,-14.238853,8.367606,4,2
12832,-0.015752419,-0.104488117,-0.177319003,No,whyivax,-7.967067,-2.1205125,5.847757,4,2
325,-0.015692138,0.325150003,0.054662859,No,210,24.67533,2.4900665,-11.376039,3,2
549,-0.015673339,0.222631251,-0.099785614,No,8pm,23.82595,5.69099,-13.332059,3,2
5352,-0.01566518,0.321555099,-0.430598065,No,guide,-8.480411,20.9695,-16.311518,3,2
2397,-0.015659013,0.30432044,0.16715841,No,chc,15.475576,-2.677805,-9.291536,3,2
6305,-0.015639569,-0.144802077,0.271833471,No,invention,11.310542,-23.895132,-8.634249,2,2
8863,-0.015618037,0.345207708,-0.02475229,No,phr,23.527565,4.322915,-12.74664,3,2
9883,-0.015585813,-0.10885392,-0.153412182,No,reminds,-22.125505,-0.35786483,2.781411,4,2
6210,-0.015581018,0.013522873,0.040806911,No,inserts,7.119267,-5.037149,5.892511,0,2
9877,-0.015525958,-0.109161651,0.13116708,No,remembers,-0.7902734,2.3951502,7.3898764,4,2
5168,-0.015458165,0.032457024,-0.056726483,No,gomeschantel,1.8325471,2.7772818,0.6806498,0,2
3517,-0.01541163,0.345050017,-0.111004566,No,developmental,9.15951,24.131409,2.0881503,3,2
1652,-0.015390862,-0.150691684,-0.178667145,No,beings,-19.253687,-6.9160333,8.727385,4,2
12019,-0.015383509,0.027979277,-0.00455375,No,trek,4.0554423,0.71975124,-0.95641255,0,2
5477,-0.01525324,-0.145318283,-0.172798383,No,hates,-10.630968,0.057210453,6.1654305,4,2
3544,-0.015250797,0.080547968,-0.203372381,No,diane,-3.4287035,5.0530663,-31.92259,0,2
169,-0.015230255,-0.170565474,-0.134600138,No,2016,-20.856184,-0.5837611,2.1808028,4,2
4417,-0.01522611,-0.396002516,-0.217697414,No,explanation,-16.141645,14.088537,8.306725,4,2
659,-0.015196159,0.237597729,-0.365795602,No,accessible,-7.3609476,20.096592,-16.763113,3,2
11388,-0.015112944,-0.131419557,-0.170197858,No,supporter,-20.461428,4.0407395,1.6748576,4,2
2783,-0.015096983,-0.080623633,-0.042385055,No,complaints,5.503762,-4.370829,10.417606,4,2
11169,-0.015095592,-0.188348764,-0.153341349,No,sterile,-19.362963,-3.4132042,7.2884946,4,2
1353,-0.015069724,-0.094657385,-0.06456935,No,assure,-0.18881656,-7.9208684,4.794208,4,2
1320,-0.015058852,-0.045645767,-0.219431245,No,aslavitt46,-27.53631,3.7812085,2.0886533,0,2
159,-0.015044548,0.286631391,0.407349059,No,20000,19.264658,-12.316692,-1.2139298,2,2
9729,-0.014995352,0.264813786,-0.226604381,No,recognition,0.4720378,25.322908,10.306582,3,2
9058,-0.014956216,0.002855129,-0.019163011,No,positi,3.0416734,-0.46484026,9.434668,0,2
9520,-0.014936908,-0.220146708,-0.276218294,No,qu,-22.02382,2.9343944,9.393343,4,2
9424,-0.01488988,0.35104661,0.168667782,No,psg,17.035488,-1.6473697,-10.017073,3,2
2594,-0.014853479,-0.059712145,-0.012613066,No,closing,-12.140482,-7.9349613,-0.9612506,0,2
1998,-0.014763646,-0.197393459,-0.022563907,No,brighten,0.45310345,-9.552109,0.80046356,4,2
